userId,eventName,time,product
1461,register,2023-03-06 11:45:10,
1461,pageVisit,2023-03-06 11:45:20,150.0
1462,launch,2023-03-06 11:50:00,
1462,register,2023-03-06 11:50:10,
1463,launch,2023-03-06 11:55:00,
1463,register,2023-03-06 11:55:10,
1463,pageVisit,2023-03-06 11:55:20,156.0
1463,download,2023-03-06 11:55:30,156.0
1463,buy,2023-03-06 11:55:40,156.0
1464,launch,2023-03-06 12:00:00,
1464,register,2023-03-06 12:00:10,
1465,launch,2023-03-06 12:05:00,
1465,register,2023-03-06 12:05:10,
1466,launch,2023-03-06 12:10:00,
1466,register,2023-03-06 12:10:10,
1467,launch,2023-03-06 12:15:00,
1468,launch,2023-03-06 12:20:00,
1468,register,2023-03-06 12:20:10,
1469,launch,2023-03-06 12:25:00,
1469,register,2023-03-06 12:25:10,
1469,pageVisit,2023-03-06 12:25:20,108.0
1470,launch,2023-03-06 12:30:00,
1471,launch,2023-03-06 12:35:00,
1471,register,2023-03-06 12:35:10,
1472,launch,2023-03-06 12:40:00,
1472,register,2023-03-06 12:40:10,
1472,pageVisit,2023-03-06 12:40:20,113.0
1472,download,2023-03-06 12:40:30,113.0
1473,launch,2023-03-06 12:45:00,
1473,register,2023-03-06 12:45:10,
1474,launch,2023-03-06 12:50:00,
1474,register,2023-03-06 12:50:10,
1474,pageVisit,2023-03-06 12:50:20,166.0
1474,download,2023-03-06 12:50:30,166.0
1475,launch,2023-03-06 12:55:00,
1475,register,2023-03-06 12:55:10,
1476,launch,2023-03-06 13:00:00,
1477,launch,2023-03-06 13:05:00,
1478,launch,2023-03-06 13:10:00,
1478,register,2023-03-06 13:10:10,
1478,pageVisit,2023-03-06 13:10:20,119.0
1478,download,2023-03-06 13:10:30,119.0
1479,launch,2023-03-06 13:15:00,
1480,launch,2023-03-06 13:20:00,
1480,register,2023-03-06 13:20:10,
1480,pageVisit,2023-03-06 13:20:20,187.0
1480,download,2023-03-06 13:20:30,187.0
1480,buy,2023-03-06 13:20:40,187.0
1480,update,2023-03-06 13:20:50,187.0
1481,launch,2023-03-06 13:25:00,
1481,register,2023-03-06 13:25:10,
1481,pageVisit,2023-03-06 13:25:20,130.0
1481,download,2023-03-06 13:25:30,130.0
1482,launch,2023-03-06 13:30:00,
1482,register,2023-03-06 13:30:10,
1482,pageVisit,2023-03-06 13:30:20,167.0
1483,launch,2023-03-06 13:35:00,
1483,register,2023-03-06 13:35:10,
1483,pageVisit,2023-03-06 13:35:20,106.0
1483,download,2023-03-06 13:35:30,106.0
1484,launch,2023-03-06 13:40:00,
1484,register,2023-03-06 13:40:10,
1485,launch,2023-03-06 13:45:00,
1486,launch,2023-03-06 13:50:00,
1487,launch,2023-03-06 13:55:00,
1487,register,2023-03-06 13:55:10,
1488,launch,2023-03-06 14:00:00,
1488,register,2023-03-06 14:00:10,
1488,pageVisit,2023-03-06 14:00:20,109.0
1489,launch,2023-03-06 14:05:00,
1489,register,2023-03-06 14:05:10,
1489,pageVisit,2023-03-06 14:05:20,151.0
1490,launch,2023-03-06 14:10:00,
1490,register,2023-03-06 14:10:10,
1490,pageVisit,2023-03-06 14:10:20,166.0
1490,download,2023-03-06 14:10:30,166.0
1491,launch,2023-03-06 14:15:00,
1491,register,2023-03-06 14:15:10,
1492,launch,2023-03-06 14:20:00,
1492,register,2023-03-06 14:20:10,
1493,launch,2023-03-06 14:25:00,
1494,launch,2023-03-06 14:30:00,
1494,register,2023-03-06 14:30:10,
1494,pageVisit,2023-03-06 14:30:20,125.0
1495,launch,2023-03-06 14:35:00,
1495,register,2023-03-06 14:35:10,
1496,launch,2023-03-06 14:40:00,
1496,register,2023-03-06 14:40:10,
1497,launch,2023-03-06 14:45:00,
1497,register,2023-03-06 14:45:10,
1497,pageVisit,2023-03-06 14:45:20,124.0
1497,download,2023-03-06 14:45:30,124.0
1497,buy,2023-03-06 14:45:40,124.0
1498,launch,2023-03-06 14:50:00,
1498,register,2023-03-06 14:50:10,
1498,pageVisit,2023-03-06 14:50:20,160.0
1499,launch,2023-03-06 14:55:00,
1499,register,2023-03-06 14:55:10,
1499,pageVisit,2023-03-06 14:55:20,145.0
1500,launch,2023-03-06 15:00:00,
1501,launch,2023-03-06 15:05:00,
1501,register,2023-03-06 15:05:10,
1501,pageVisit,2023-03-06 15:05:20,151.0
1502,launch,2023-03-06 15:10:00,
1502,register,2023-03-06 15:10:10,
1503,launch,2023-03-06 15:15:00,
1504,launch,2023-03-06 15:20:00,
1504,register,2023-03-06 15:20:10,
1504,pageVisit,2023-03-06 15:20:20,151.0
1504,download,2023-03-06 15:20:30,151.0
1505,launch,2023-03-06 15:25:00,
1505,register,2023-03-06 15:25:10,
1506,launch,2023-03-06 15:30:00,
1507,launch,2023-03-06 15:35:00,
1508,launch,2023-03-06 15:40:00,
1508,register,2023-03-06 15:40:10,
1509,launch,2023-03-06 15:45:00,
1509,register,2023-03-06 15:45:10,
1509,pageVisit,2023-03-06 15:45:20,178.0
1510,launch,2023-03-06 15:50:00,
1510,register,2023-03-06 15:50:10,
1511,launch,2023-03-06 15:55:00,
1512,launch,2023-03-06 16:00:00,
1512,register,2023-03-06 16:00:10,
1512,pageVisit,2023-03-06 16:00:20,114.0
1512,download,2023-03-06 16:00:30,114.0
1513,launch,2023-03-06 16:05:00,
1514,launch,2023-03-06 16:10:00,
1514,register,2023-03-06 16:10:10,
1514,pageVisit,2023-03-06 16:10:20,102.0
1515,launch,2023-03-06 16:15:00,
1515,register,2023-03-06 16:15:10,
1516,launch,2023-03-06 16:20:00,
1517,launch,2023-03-06 16:25:00,
1517,register,2023-03-06 16:25:10,
1518,launch,2023-03-06 16:30:00,
1518,register,2023-03-06 16:30:10,
1519,launch,2023-03-06 16:35:00,
1520,launch,2023-03-06 16:40:00,
1520,register,2023-03-06 16:40:10,
1520,pageVisit,2023-03-06 16:40:20,188.0
1520,download,2023-03-06 16:40:30,188.0
1521,launch,2023-03-06 16:45:00,
1521,register,2023-03-06 16:45:10,
1521,pageVisit,2023-03-06 16:45:20,133.0
1522,launch,2023-03-06 16:50:00,
1522,register,2023-03-06 16:50:10,
1522,pageVisit,2023-03-06 16:50:20,152.0
1522,download,2023-03-06 16:50:30,152.0
1523,launch,2023-03-06 16:55:00,
1523,register,2023-03-06 16:55:10,
1524,launch,2023-03-06 17:00:00,
1524,register,2023-03-06 17:00:10,
1524,pageVisit,2023-03-06 17:00:20,140.0
1525,launch,2023-03-06 17:05:00,
1525,register,2023-03-06 17:05:10,
1526,launch,2023-03-06 17:10:00,
1527,launch,2023-03-06 17:15:00,
1527,register,2023-03-06 17:15:10,
1528,launch,2023-03-06 17:20:00,
1529,launch,2023-03-06 17:25:00,
1529,register,2023-03-06 17:25:10,
1529,pageVisit,2023-03-06 17:25:20,197.0
1529,download,2023-03-06 17:25:30,197.0
1530,launch,2023-03-06 17:30:00,
1530,register,2023-03-06 17:30:10,
1530,pageVisit,2023-03-06 17:30:20,157.0
1531,launch,2023-03-06 17:35:00,
1532,launch,2023-03-06 17:40:00,
1532,register,2023-03-06 17:40:10,
1533,launch,2023-03-06 17:45:00,
1533,register,2023-03-06 17:45:10,
1533,pageVisit,2023-03-06 17:45:20,149.0
1533,download,2023-03-06 17:45:30,149.0
1534,launch,2023-03-06 17:50:00,
1535,launch,2023-03-06 17:55:00,
1535,register,2023-03-06 17:55:10,
1535,pageVisit,2023-03-06 17:55:20,196.0
1536,launch,2023-03-06 18:00:00,
1536,register,2023-03-06 18:00:10,
1536,pageVisit,2023-03-06 18:00:20,116.0
1536,download,2023-03-06 18:00:30,116.0
1537,launch,2023-03-06 18:05:00,
1537,register,2023-03-06 18:05:10,
1538,launch,2023-03-06 18:10:00,
1538,register,2023-03-06 18:10:10,
1538,pageVisit,2023-03-06 18:10:20,157.0
1538,download,2023-03-06 18:10:30,157.0
1539,launch,2023-03-06 18:15:00,
1539,register,2023-03-06 18:15:10,
1540,launch,2023-03-06 18:20:00,
1541,launch,2023-03-06 18:25:00,
1541,register,2023-03-06 18:25:10,
1541,pageVisit,2023-03-06 18:25:20,106.0
1542,launch,2023-03-06 18:30:00,
1542,register,2023-03-06 18:30:10,
1542,pageVisit,2023-03-06 18:30:20,194.0
1542,download,2023-03-06 18:30:30,194.0
1543,launch,2023-03-06 18:35:00,
1543,register,2023-03-06 18:35:10,
1543,pageVisit,2023-03-06 18:35:20,104.0
1543,download,2023-03-06 18:35:30,104.0
1544,launch,2023-03-06 18:40:00,
1545,launch,2023-03-06 18:45:00,
1546,launch,2023-03-06 18:50:00,
1546,register,2023-03-06 18:50:10,
1547,launch,2023-03-06 18:55:00,
1547,register,2023-03-06 18:55:10,
1548,launch,2023-03-06 19:00:00,
1548,register,2023-03-06 19:00:10,
1548,pageVisit,2023-03-06 19:00:20,139.0
1549,launch,2023-03-06 19:05:00,
1549,register,2023-03-06 19:05:10,
1550,launch,2023-03-06 19:10:00,
1550,register,2023-03-06 19:10:10,
1550,pageVisit,2023-03-06 19:10:20,102.0
1551,launch,2023-03-06 19:15:00,
1551,register,2023-03-06 19:15:10,
1552,launch,2023-03-06 19:20:00,
1552,register,2023-03-06 19:20:10,
1552,pageVisit,2023-03-06 19:20:20,171.0
1552,download,2023-03-06 19:20:30,171.0
1553,launch,2023-03-06 19:25:00,
1553,register,2023-03-06 19:25:10,
1553,pageVisit,2023-03-06 19:25:20,153.0
1554,launch,2023-03-06 19:30:00,
1555,launch,2023-03-06 19:35:00,
1555,register,2023-03-06 19:35:10,
1556,launch,2023-03-06 19:40:00,
1556,register,2023-03-06 19:40:10,
1557,launch,2023-03-06 19:45:00,
1557,register,2023-03-06 19:45:10,
1558,launch,2023-03-06 19:50:00,
1558,register,2023-03-06 19:50:10,
1559,launch,2023-03-06 19:55:00,
1560,launch,2023-03-06 20:00:00,
1560,register,2023-03-06 20:00:10,
1561,launch,2023-03-06 20:05:00,
1561,register,2023-03-06 20:05:10,
1561,pageVisit,2023-03-06 20:05:20,167.0
1561,download,2023-03-06 20:05:30,167.0
1562,launch,2023-03-06 20:10:00,
1562,register,2023-03-06 20:10:10,
1563,launch,2023-03-06 20:15:00,
1563,register,2023-03-06 20:15:10,
1563,pageVisit,2023-03-06 20:15:20,183.0
1563,download,2023-03-06 20:15:30,183.0
1564,launch,2023-03-06 20:20:00,
1565,launch,2023-03-06 20:25:00,
1565,register,2023-03-06 20:25:10,
1566,launch,2023-03-06 20:30:00,
1566,register,2023-03-06 20:30:10,
1566,pageVisit,2023-03-06 20:30:20,130.0
1566,download,2023-03-06 20:30:30,130.0
1566,buy,2023-03-06 20:30:40,130.0
1567,launch,2023-03-06 20:35:00,
1567,register,2023-03-06 20:35:10,
1568,launch,2023-03-06 20:40:00,
1568,register,2023-03-06 20:40:10,
1568,pageVisit,2023-03-06 20:40:20,195.0
1569,launch,2023-03-06 20:45:00,
1569,register,2023-03-06 20:45:10,
1569,pageVisit,2023-03-06 20:45:20,105.0
1569,download,2023-03-06 20:45:30,105.0
1570,launch,2023-03-06 20:50:00,
1570,register,2023-03-06 20:50:10,
1571,launch,2023-03-06 20:55:00,
1571,register,2023-03-06 20:55:10,
1572,launch,2023-03-06 21:00:00,
1572,register,2023-03-06 21:00:10,
1572,pageVisit,2023-03-06 21:00:20,191.0
1573,launch,2023-03-06 21:05:00,
1573,register,2023-03-06 21:05:10,
1573,pageVisit,2023-03-06 21:05:20,167.0
1573,download,2023-03-06 21:05:30,167.0
1574,launch,2023-03-06 21:10:00,
1574,register,2023-03-06 21:10:10,
1575,launch,2023-03-06 21:15:00,
1575,register,2023-03-06 21:15:10,
1575,pageVisit,2023-03-06 21:15:20,199.0
1576,launch,2023-03-06 21:20:00,
1576,register,2023-03-06 21:20:10,
1576,pageVisit,2023-03-06 21:20:20,184.0
1577,launch,2023-03-06 21:25:00,
1577,register,2023-03-06 21:25:10,
1578,launch,2023-03-06 21:30:00,
1579,launch,2023-03-06 21:35:00,
1579,register,2023-03-06 21:35:10,
1579,pageVisit,2023-03-06 21:35:20,170.0
1579,download,2023-03-06 21:35:30,170.0
1580,launch,2023-03-06 21:40:00,
1580,register,2023-03-06 21:40:10,
1580,pageVisit,2023-03-06 21:40:20,144.0
1580,download,2023-03-06 21:40:30,144.0
1581,launch,2023-03-06 21:45:00,
1582,launch,2023-03-06 21:50:00,
1582,register,2023-03-06 21:50:10,
1583,launch,2023-03-06 21:55:00,
1583,register,2023-03-06 21:55:10,
1583,pageVisit,2023-03-06 21:55:20,198.0
1583,download,2023-03-06 21:55:30,198.0
1584,launch,2023-03-06 22:00:00,
1584,register,2023-03-06 22:00:10,
1584,pageVisit,2023-03-06 22:00:20,109.0
1585,launch,2023-03-06 22:05:00,
1585,register,2023-03-06 22:05:10,
1585,pageVisit,2023-03-06 22:05:20,155.0
1586,launch,2023-03-06 22:10:00,
1586,register,2023-03-06 22:10:10,
1587,launch,2023-03-06 22:15:00,
1587,register,2023-03-06 22:15:10,
1587,pageVisit,2023-03-06 22:15:20,174.0
1588,launch,2023-03-06 22:20:00,
1589,launch,2023-03-06 22:25:00,
1589,register,2023-03-06 22:25:10,
1589,pageVisit,2023-03-06 22:25:20,155.0
1590,launch,2023-03-06 22:30:00,
1590,register,2023-03-06 22:30:10,
1590,pageVisit,2023-03-06 22:30:20,117.0
1590,download,2023-03-06 22:30:30,117.0
1591,launch,2023-03-06 22:35:00,
1592,launch,2023-03-06 22:40:00,
1592,register,2023-03-06 22:40:10,
1592,pageVisit,2023-03-06 22:40:20,179.0
1593,launch,2023-03-06 22:45:00,
1593,register,2023-03-06 22:45:10,
1593,pageVisit,2023-03-06 22:45:20,166.0
1594,launch,2023-03-06 22:50:00,
1594,register,2023-03-06 22:50:10,
1595,launch,2023-03-06 22:55:00,
1595,register,2023-03-06 22:55:10,
1596,launch,2023-03-06 23:00:00,
1596,register,2023-03-06 23:00:10,
1597,launch,2023-03-06 23:05:00,
1598,launch,2023-03-06 23:10:00,
1598,register,2023-03-06 23:10:10,
1598,pageVisit,2023-03-06 23:10:20,153.0
1598,download,2023-03-06 23:10:30,153.0
1599,launch,2023-03-06 23:15:00,
1599,register,2023-03-06 23:15:10,
1600,launch,2023-03-06 23:20:00,
1600,register,2023-03-06 23:20:10,
1600,pageVisit,2023-03-06 23:20:20,148.0
1600,download,2023-03-06 23:20:30,148.0
1601,launch,2023-03-06 23:25:00,
1601,register,2023-03-06 23:25:10,
1601,pageVisit,2023-03-06 23:25:20,133.0
1601,download,2023-03-06 23:25:30,133.0
1601,buy,2023-03-06 23:25:40,133.0
1602,launch,2023-03-06 23:30:00,
1602,register,2023-03-06 23:30:10,
1602,pageVisit,2023-03-06 23:30:20,144.0
1602,download,2023-03-06 23:30:30,144.0
1603,launch,2023-03-06 23:35:00,
1603,register,2023-03-06 23:35:10,
1604,launch,2023-03-06 23:40:00,
1604,register,2023-03-06 23:40:10,
1605,launch,2023-03-06 23:45:00,
1605,register,2023-03-06 23:45:10,
1605,pageVisit,2023-03-06 23:45:20,165.0
1606,launch,2023-03-06 23:50:00,
1607,launch,2023-03-06 23:55:00,
1608,launch,2023-03-07 00:00:00,
1608,register,2023-03-07 00:00:10,
1608,pageVisit,2023-03-07 00:00:20,160.0
1608,download,2023-03-07 00:00:30,160.0
1609,launch,2023-03-07 00:05:00,
1610,launch,2023-03-07 00:10:00,
1610,register,2023-03-07 00:10:10,
1610,pageVisit,2023-03-07 00:10:20,130.0
1610,download,2023-03-07 00:10:30,130.0
1611,launch,2023-03-07 00:15:00,
1611,register,2023-03-07 00:15:10,
1612,launch,2023-03-07 00:20:00,
1612,register,2023-03-07 00:20:10,
1612,pageVisit,2023-03-07 00:20:20,155.0
1612,download,2023-03-07 00:20:30,155.0
1613,launch,2023-03-07 00:25:00,
1613,register,2023-03-07 00:25:10,
1613,pageVisit,2023-03-07 00:25:20,115.0
1614,launch,2023-03-07 00:30:00,
1614,register,2023-03-07 00:30:10,
1615,launch,2023-03-07 00:35:00,
1615,register,2023-03-07 00:35:10,
1616,launch,2023-03-07 00:40:00,
1616,register,2023-03-07 00:40:10,
1616,pageVisit,2023-03-07 00:40:20,109.0
1617,launch,2023-03-07 00:45:00,
1617,register,2023-03-07 00:45:10,
1617,pageVisit,2023-03-07 00:45:20,166.0
1618,launch,2023-03-07 00:50:00,
1618,register,2023-03-07 00:50:10,
1618,pageVisit,2023-03-07 00:50:20,155.0
1618,download,2023-03-07 00:50:30,155.0
1619,launch,2023-03-07 00:55:00,
1619,register,2023-03-07 00:55:10,
1620,launch,2023-03-07 01:00:00,
1621,launch,2023-03-07 01:05:00,
1621,register,2023-03-07 01:05:10,
1621,pageVisit,2023-03-07 01:05:20,158.0
1622,launch,2023-03-07 01:10:00,
1622,register,2023-03-07 01:10:10,
1623,launch,2023-03-07 01:15:00,
1623,register,2023-03-07 01:15:10,
1624,launch,2023-03-07 01:20:00,
1624,register,2023-03-07 01:20:10,
1625,launch,2023-03-07 01:25:00,
1625,register,2023-03-07 01:25:10,
1626,launch,2023-03-07 01:30:00,
1626,register,2023-03-07 01:30:10,
1626,pageVisit,2023-03-07 01:30:20,115.0
1627,launch,2023-03-07 01:35:00,
1627,register,2023-03-07 01:35:10,
1628,launch,2023-03-07 01:40:00,
1628,register,2023-03-07 01:40:10,
1628,pageVisit,2023-03-07 01:40:20,181.0
1628,download,2023-03-07 01:40:30,181.0
1629,launch,2023-03-07 01:45:00,
1630,launch,2023-03-07 01:50:00,
1630,register,2023-03-07 01:50:10,
1630,pageVisit,2023-03-07 01:50:20,198.0
1630,download,2023-03-07 01:50:30,198.0
1631,launch,2023-03-07 01:55:00,
1631,register,2023-03-07 01:55:10,
1632,launch,2023-03-07 02:00:00,
1632,register,2023-03-07 02:00:10,
1632,pageVisit,2023-03-07 02:00:20,131.0
1633,launch,2023-03-07 02:05:00,
1633,register,2023-03-07 02:05:10,
1634,launch,2023-03-07 02:10:00,
1634,register,2023-03-07 02:10:10,
1634,pageVisit,2023-03-07 02:10:20,185.0
1635,launch,2023-03-07 02:15:00,
1635,register,2023-03-07 02:15:10,
1635,pageVisit,2023-03-07 02:15:20,129.0
1636,launch,2023-03-07 02:20:00,
1637,launch,2023-03-07 02:25:00,
1637,register,2023-03-07 02:25:10,
1637,pageVisit,2023-03-07 02:25:20,179.0
1638,launch,2023-03-07 02:30:00,
1639,launch,2023-03-07 02:35:00,
1639,register,2023-03-07 02:35:10,
1639,pageVisit,2023-03-07 02:35:20,167.0
1639,download,2023-03-07 02:35:30,167.0
1640,launch,2023-03-07 02:40:00,
1640,register,2023-03-07 02:40:10,
1640,pageVisit,2023-03-07 02:40:20,189.0
1640,download,2023-03-07 02:40:30,189.0
1641,launch,2023-03-07 02:45:00,
1641,register,2023-03-07 02:45:10,
1642,launch,2023-03-07 02:50:00,
1642,register,2023-03-07 02:50:10,
1642,pageVisit,2023-03-07 02:50:20,193.0
1643,launch,2023-03-07 02:55:00,
1643,register,2023-03-07 02:55:10,
1643,pageVisit,2023-03-07 02:55:20,148.0
1643,download,2023-03-07 02:55:30,148.0
1644,launch,2023-03-07 03:00:00,
1644,register,2023-03-07 03:00:10,
1645,launch,2023-03-07 03:05:00,
1645,register,2023-03-07 03:05:10,
1646,launch,2023-03-07 03:10:00,
1646,register,2023-03-07 03:10:10,
1646,pageVisit,2023-03-07 03:10:20,179.0
1647,launch,2023-03-07 03:15:00,
1647,register,2023-03-07 03:15:10,
1648,launch,2023-03-07 03:20:00,
1648,register,2023-03-07 03:20:10,
1649,launch,2023-03-07 03:25:00,
1649,register,2023-03-07 03:25:10,
1649,pageVisit,2023-03-07 03:25:20,175.0
1650,launch,2023-03-07 03:30:00,
1651,launch,2023-03-07 03:35:00,
1651,register,2023-03-07 03:35:10,
1651,pageVisit,2023-03-07 03:35:20,195.0
1652,launch,2023-03-07 03:40:00,
1652,register,2023-03-07 03:40:10,
1652,pageVisit,2023-03-07 03:40:20,146.0
1652,download,2023-03-07 03:40:30,146.0
1653,launch,2023-03-07 03:45:00,
1653,register,2023-03-07 03:45:10,
1654,launch,2023-03-07 03:50:00,
1654,register,2023-03-07 03:50:10,
1654,pageVisit,2023-03-07 03:50:20,164.0
1654,download,2023-03-07 03:50:30,164.0
1655,launch,2023-03-07 03:55:00,
1656,launch,2023-03-07 04:00:00,
1656,register,2023-03-07 04:00:10,
1656,pageVisit,2023-03-07 04:00:20,102.0
1657,launch,2023-03-07 04:05:00,
1657,register,2023-03-07 04:05:10,
1657,pageVisit,2023-03-07 04:05:20,154.0
1657,download,2023-03-07 04:05:30,154.0
1658,launch,2023-03-07 04:10:00,
1658,register,2023-03-07 04:10:10,
1659,launch,2023-03-07 04:15:00,
1659,register,2023-03-07 04:15:10,
1660,launch,2023-03-07 04:20:00,
1660,register,2023-03-07 04:20:10,
1661,launch,2023-03-07 04:25:00,
1661,register,2023-03-07 04:25:10,
1661,pageVisit,2023-03-07 04:25:20,144.0
1661,download,2023-03-07 04:25:30,144.0
1661,buy,2023-03-07 04:25:40,144.0
1662,launch,2023-03-07 04:30:00,
1662,register,2023-03-07 04:30:10,
1662,pageVisit,2023-03-07 04:30:20,135.0
1662,download,2023-03-07 04:30:30,135.0
1663,launch,2023-03-07 04:35:00,
1664,launch,2023-03-07 04:40:00,
1664,register,2023-03-07 04:40:10,
1664,pageVisit,2023-03-07 04:40:20,118.0
1664,download,2023-03-07 04:40:30,118.0
1664,buy,2023-03-07 04:40:40,118.0
1665,launch,2023-03-07 04:45:00,
1665,register,2023-03-07 04:45:10,
1665,pageVisit,2023-03-07 04:45:20,193.0
1665,download,2023-03-07 04:45:30,193.0
1666,launch,2023-03-07 04:50:00,
1666,register,2023-03-07 04:50:10,
1666,pageVisit,2023-03-07 04:50:20,168.0
1667,launch,2023-03-07 04:55:00,
1667,register,2023-03-07 04:55:10,
1667,pageVisit,2023-03-07 04:55:20,138.0
1667,download,2023-03-07 04:55:30,138.0
1668,launch,2023-03-07 05:00:00,
1668,register,2023-03-07 05:00:10,
1668,pageVisit,2023-03-07 05:00:20,100.0
1669,launch,2023-03-07 05:05:00,
1669,register,2023-03-07 05:05:10,
1670,launch,2023-03-07 05:10:00,
1670,register,2023-03-07 05:10:10,
1670,pageVisit,2023-03-07 05:10:20,187.0
1671,launch,2023-03-07 05:15:00,
1671,register,2023-03-07 05:15:10,
1671,pageVisit,2023-03-07 05:15:20,142.0
1671,download,2023-03-07 05:15:30,142.0
1672,launch,2023-03-07 05:20:00,
1672,register,2023-03-07 05:20:10,
1672,pageVisit,2023-03-07 05:20:20,104.0
1672,download,2023-03-07 05:20:30,104.0
1672,buy,2023-03-07 05:20:40,104.0
1673,launch,2023-03-07 05:25:00,
1673,register,2023-03-07 05:25:10,
1673,pageVisit,2023-03-07 05:25:20,100.0
1673,download,2023-03-07 05:25:30,100.0
1674,launch,2023-03-07 05:30:00,
1674,register,2023-03-07 05:30:10,
1675,launch,2023-03-07 05:35:00,
1675,register,2023-03-07 05:35:10,
1676,launch,2023-03-07 05:40:00,
1676,register,2023-03-07 05:40:10,
1676,pageVisit,2023-03-07 05:40:20,114.0
1677,launch,2023-03-07 05:45:00,
1677,register,2023-03-07 05:45:10,
1677,pageVisit,2023-03-07 05:45:20,120.0
1678,launch,2023-03-07 05:50:00,
1678,register,2023-03-07 05:50:10,
1679,launch,2023-03-07 05:55:00,
1679,register,2023-03-07 05:55:10,
1679,pageVisit,2023-03-07 05:55:20,197.0
1679,download,2023-03-07 05:55:30,197.0
1680,launch,2023-03-07 06:00:00,
1681,launch,2023-03-07 06:05:00,
1681,register,2023-03-07 06:05:10,
1681,pageVisit,2023-03-07 06:05:20,105.0
1681,download,2023-03-07 06:05:30,105.0
1682,launch,2023-03-07 06:10:00,
1682,register,2023-03-07 06:10:10,
1683,launch,2023-03-07 06:15:00,
1683,register,2023-03-07 06:15:10,
1684,launch,2023-03-07 06:20:00,
1684,register,2023-03-07 06:20:10,
1685,launch,2023-03-07 06:25:00,
1685,register,2023-03-07 06:25:10,
1686,launch,2023-03-07 06:30:00,
1686,register,2023-03-07 06:30:10,
1686,pageVisit,2023-03-07 06:30:20,168.0
1686,download,2023-03-07 06:30:30,168.0
1687,launch,2023-03-07 06:35:00,
1687,register,2023-03-07 06:35:10,
1687,pageVisit,2023-03-07 06:35:20,114.0
1687,download,2023-03-07 06:35:30,114.0
1688,launch,2023-03-07 06:40:00,
1688,register,2023-03-07 06:40:10,
1688,pageVisit,2023-03-07 06:40:20,166.0
1688,download,2023-03-07 06:40:30,166.0
1689,launch,2023-03-07 06:45:00,
1689,register,2023-03-07 06:45:10,
1690,launch,2023-03-07 06:50:00,
1690,register,2023-03-07 06:50:10,
1690,pageVisit,2023-03-07 06:50:20,114.0
1691,launch,2023-03-07 06:55:00,
1691,register,2023-03-07 06:55:10,
1691,pageVisit,2023-03-07 06:55:20,142.0
1691,download,2023-03-07 06:55:30,142.0
1692,launch,2023-03-07 07:00:00,
1692,register,2023-03-07 07:00:10,
1693,launch,2023-03-07 07:05:00,
1693,register,2023-03-07 07:05:10,
1694,launch,2023-03-07 07:10:00,
1695,launch,2023-03-07 07:15:00,
1695,register,2023-03-07 07:15:10,
1695,pageVisit,2023-03-07 07:15:20,182.0
1695,download,2023-03-07 07:15:30,182.0
1696,launch,2023-03-07 07:20:00,
1696,register,2023-03-07 07:20:10,
1696,pageVisit,2023-03-07 07:20:20,121.0
1697,launch,2023-03-07 07:25:00,
1698,launch,2023-03-07 07:30:00,
1698,register,2023-03-07 07:30:10,
1698,pageVisit,2023-03-07 07:30:20,186.0
1698,download,2023-03-07 07:30:30,186.0
1699,launch,2023-03-07 07:35:00,
1700,launch,2023-03-07 07:40:00,
1701,launch,2023-03-07 07:45:00,
1701,register,2023-03-07 07:45:10,
1701,pageVisit,2023-03-07 07:45:20,145.0
1701,download,2023-03-07 07:45:30,145.0
1702,launch,2023-03-07 07:50:00,
1702,register,2023-03-07 07:50:10,
1703,launch,2023-03-07 07:55:00,
1703,register,2023-03-07 07:55:10,
1703,pageVisit,2023-03-07 07:55:20,110.0
1704,launch,2023-03-07 08:00:00,
1704,register,2023-03-07 08:00:10,
1704,pageVisit,2023-03-07 08:00:20,193.0
1704,download,2023-03-07 08:00:30,193.0
1704,buy,2023-03-07 08:00:40,193.0
1705,launch,2023-03-07 08:05:00,
1705,register,2023-03-07 08:05:10,
1705,pageVisit,2023-03-07 08:05:20,133.0
1705,download,2023-03-07 08:05:30,133.0
1705,buy,2023-03-07 08:05:40,133.0
1705,update,2023-03-07 08:05:50,133.0
1706,launch,2023-03-07 08:10:00,
1706,register,2023-03-07 08:10:10,
1706,pageVisit,2023-03-07 08:10:20,177.0
1707,launch,2023-03-07 08:15:00,
1707,register,2023-03-07 08:15:10,
1707,pageVisit,2023-03-07 08:15:20,172.0
1708,launch,2023-03-07 08:20:00,
1708,register,2023-03-07 08:20:10,
1708,pageVisit,2023-03-07 08:20:20,132.0
1709,launch,2023-03-07 08:25:00,
1709,register,2023-03-07 08:25:10,
1709,pageVisit,2023-03-07 08:25:20,157.0
1709,download,2023-03-07 08:25:30,157.0
1709,buy,2023-03-07 08:25:40,157.0
1710,launch,2023-03-07 08:30:00,
1711,launch,2023-03-07 08:35:00,
1711,register,2023-03-07 08:35:10,
1711,pageVisit,2023-03-07 08:35:20,184.0
1711,download,2023-03-07 08:35:30,184.0
1711,buy,2023-03-07 08:35:40,184.0
1712,launch,2023-03-07 08:40:00,
1712,register,2023-03-07 08:40:10,
1712,pageVisit,2023-03-07 08:40:20,103.0
1713,launch,2023-03-07 08:45:00,
1714,launch,2023-03-07 08:50:00,
1714,register,2023-03-07 08:50:10,
1714,pageVisit,2023-03-07 08:50:20,100.0
1714,download,2023-03-07 08:50:30,100.0
1715,launch,2023-03-07 08:55:00,
